COUNTY,CANDIDATE,Timestamp,ABSENTEE_VOTES,ELECTION_DAY_VOTES,PROVISIONAL_VOTES,ABSENTEE_TOTAL_VOTES,ELECTION_DAY_TOTAL_VOTES,PROVISIONAL_TOTAL_VOTES
Gilchrist,de_la_fuenter,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Gilchrist,hawkinsh,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Gilchrist,jorgensenj,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Gilchrist,la_rivag,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Gilchrist,other,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Gilchrist,trumpd,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Hamilton,bidenj,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Hamilton,blankenshipd,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Hamilton,de_la_fuenter,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Hamilton,hawkinsh,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Hamilton,jorgensenj,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Hamilton,la_rivag,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Hamilton,other,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Hamilton,trumpd,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Hardee,bidenj,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Hardee,blankenshipd,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Hardee,de_la_fuenter,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Hardee,hawkinsh,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Hardee,jorgensenj,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Hardee,la_rivag,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Hardee,other,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Hardee,trumpd,12/30/2021 10:16:32.159835,965,2069,0,None,None,None
Hendry,bidenj,12/30/2021 10:16:32.159835,1547,996,0,None,None,None
Hendry,blankenshipd,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Hendry,de_la_fuenter,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Hendry,hawkinsh,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Hendry,jorgensenj,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Hendry,la_rivag,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Hendry,other,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Hendry,trumpd,12/30/2021 10:16:32.159835,1706,1800,0,None,None,None
Highlands,bidenj,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Highlands,blankenshipd,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Highlands,de_la_fuenter,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Highlands,hawkinsh,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Highlands,jorgensenj,12/30/2021 10:16:32.159835,87,80,0,None,None,None
Highlands,la_rivag,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Highlands,other,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Highlands,trumpd,12/30/2021 10:16:32.159835,10310,9098,32,None,None,None
Hillsborough,bidenj,12/30/2021 10:16:32.159835,211299,40798,0,335817,106304,0
Hillsborough,blankenshipd,12/30/2021 10:16:32.159835,165,46,0,335817,106304,0
Hillsborough,de_la_fuenter,12/30/2021 10:16:32.159835,302,137,0,335817,106304,0
Hillsborough,hawkinsh,12/30/2021 10:16:32.159835,606,274,0,335817,106304,0
Hillsborough,jorgensenj,12/30/2021 10:16:32.159835,2506,1464,0,335817,106304,0
Hillsborough,la_rivag,12/30/2021 10:16:32.159835,255,125,0,335817,106304,0
Hillsborough,other,12/30/2021 10:16:32.159835,1093,462,0,335817,106304,0
Hillsborough,trumpd,12/30/2021 10:16:32.159835,119591,62998,0,335817,106304,0
Holmes,bidenj,12/30/2021 10:16:32.159835,471,205,0,None,None,None
Holmes,blankenshipd,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Holmes,de_la_fuenter,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Holmes,hawkinsh,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Holmes,jorgensenj,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Holmes,la_rivag,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Holmes,other,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Holmes,trumpd,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Indian River,bidenj,12/30/2021 10:16:32.159835,23681,3854,0,None,None,0
Indian River,blankenshipd,12/30/2021 10:16:32.159835,0,0,0,None,None,0
Indian River,de_la_fuenter,12/30/2021 10:16:32.159835,0,0,0,None,None,0
Indian River,hawkinsh,12/30/2021 10:16:32.159835,0,0,0,None,None,0
Indian River,jorgensenj,12/30/2021 10:16:32.159835,232,164,0,None,None,0
Indian River,la_rivag,12/30/2021 10:16:32.159835,0,0,0,None,None,0
Indian River,other,12/30/2021 10:16:32.159835,144,53,0,None,None,0
Indian River,trumpd,12/30/2021 10:16:32.159835,21255,11763,0,None,None,0
Jackson,bidenj,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Jackson,blankenshipd,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Jackson,de_la_fuenter,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Jackson,hawkinsh,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Jackson,jorgensenj,12/30/2021 10:16:32.159835,40,41,0,None,None,None
Jackson,la_rivag,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Jackson,other,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Jackson,trumpd,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Lafayette,bidenj,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Lafayette,blankenshipd,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Lafayette,de_la_fuenter,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Lafayette,hawkinsh,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Lafayette,jorgensenj,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Lafayette,la_rivag,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Lafayette,other,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Lafayette,trumpd,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Lake,bidenj,12/30/2021 10:16:32.159835,39505,13075,47,None,None,None
Lake,blankenshipd,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Lake,de_la_fuenter,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Lake,hawkinsh,12/30/2021 10:16:32.159835,107,63,0,None,None,None
Lake,jorgensenj,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Lake,la_rivag,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Lake,other,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Lake,trumpd,12/30/2021 10:16:32.159835,28865,37519,83,None,None,None
Lee,bidenj,12/30/2021 10:16:32.159835,108687,15278,0,None,None,None
Lee,blankenshipd,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Lee,de_la_fuenter,12/30/2021 10:16:32.159835,109,41,0,None,None,None
Lee,hawkinsh,12/30/2021 10:16:32.159835,238,114,0,None,None,None
Lee,jorgensenj,12/30/2021 10:16:32.159835,1043,545,0,None,None,None
Lee,la_rivag,12/30/2021 10:16:32.159835,98,38,0,None,None,None
Lee,other,12/30/2021 10:16:32.159835,547,182,0,None,None,None
Lee,trumpd,12/30/2021 10:16:32.159835,110357,42657,0,None,None,None
Leon,bidenj,12/30/2021 10:16:32.159835,0,0,0,0,0,0
Leon,blankenshipd,12/30/2021 10:16:32.159835,0,0,0,0,0,0
Leon,de_la_fuenter,12/30/2021 10:16:32.159835,0,0,0,0,0,0
Leon,hawkinsh,12/30/2021 10:16:32.159835,0,0,0,0,0,0
Leon,jorgensenj,12/30/2021 10:16:32.159835,0,0,0,0,0,0
Leon,la_rivag,12/30/2021 10:16:32.159835,0,0,0,0,0,0
Leon,other,12/30/2021 10:16:32.159835,0,0,0,0,0,0
Leon,trumpd,12/30/2021 10:16:32.159835,0,0,0,0,0,0
Levy,bidenj,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Levy,blankenshipd,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Levy,de_la_fuenter,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Levy,hawkinsh,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Levy,jorgensenj,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Levy,la_rivag,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Levy,other,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Levy,trumpd,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Liberty,bidenj,12/30/2021 10:16:32.159835,237,193,0,None,None,None
Liberty,blankenshipd,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Liberty,de_la_fuenter,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Liberty,hawkinsh,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Liberty,jorgensenj,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Liberty,la_rivag,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Liberty,other,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Liberty,trumpd,12/30/2021 10:16:32.159835,454,896,0,None,None,None
Madison,bidenj,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Madison,blankenshipd,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Madison,de_la_fuenter,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Madison,hawkinsh,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Madison,jorgensenj,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Madison,la_rivag,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Madison,other,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Madison,trumpd,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Manatee,bidenj,12/30/2021 10:16:32.159835,56459,10767,0,None,None,0
Manatee,blankenshipd,12/30/2021 10:16:32.159835,0,0,0,None,None,0
Manatee,de_la_fuenter,12/30/2021 10:16:32.159835,0,0,0,None,None,0
Manatee,hawkinsh,12/30/2021 10:16:32.159835,132,62,0,None,None,0
Manatee,jorgensenj,12/30/2021 10:16:32.159835,563,415,0,None,None,0
Manatee,la_rivag,12/30/2021 10:16:32.159835,0,0,0,None,None,0
Manatee,other,12/30/2021 10:16:32.159835,287,123,0,None,None,0
Manatee,trumpd,12/30/2021 10:16:32.159835,47341,28849,0,None,None,0
Marion,bidenj,12/30/2021 10:16:32.159835,39282,12260,0,None,None,0
Marion,blankenshipd,12/30/2021 10:16:32.159835,0,0,0,None,None,0
Marion,de_la_fuenter,12/30/2021 10:16:32.159835,0,0,0,None,None,0
Marion,hawkinsh,12/30/2021 10:16:32.159835,123,64,0,None,None,0
Marion,jorgensenj,12/30/2021 10:16:32.159835,381,457,0,None,None,0
Marion,la_rivag,12/30/2021 10:16:32.159835,0,0,0,None,None,0
Marion,other,12/30/2021 10:16:32.159835,165,107,0,None,None,0
Marion,trumpd,12/30/2021 10:16:32.159835,33481,38774,0,None,None,0
Martin,bidenj,12/30/2021 10:16:32.159835,22159,3487,0,43304,15048,0
Martin,blankenshipd,12/30/2021 10:16:32.159835,28,3,0,43304,15048,0
Martin,de_la_fuenter,12/30/2021 10:16:32.159835,16,6,0,43304,15048,0
Martin,hawkinsh,12/30/2021 10:16:32.159835,49,26,0,43304,15048,0
Martin,jorgensenj,12/30/2021 10:16:32.159835,167,124,0,43304,15048,0
Martin,la_rivag,12/30/2021 10:16:32.159835,15,9,0,43304,15048,0
Martin,other,12/30/2021 10:16:32.159835,105,41,0,43304,15048,0
Martin,trumpd,12/30/2021 10:16:32.159835,20765,11352,0,43304,15048,0
Miami-Dade,bidenj,12/30/2021 10:16:32.159835,321372,65297,0,506857,139530,0
Miami-Dade,blankenshipd,12/30/2021 10:16:32.159835,150,64,0,506857,139530,0
Miami-Dade,de_la_fuenter,12/30/2021 10:16:32.159835,347,106,0,506857,139530,0
Miami-Dade,hawkinsh,12/30/2021 10:16:32.159835,674,239,0,506857,139530,0
Miami-Dade,jorgensenj,12/30/2021 10:16:32.159835,1611,609,0,506857,139530,0
Miami-Dade,la_rivag,12/30/2021 10:16:32.159835,256,119,0,506857,139530,0
Miami-Dade,other,12/30/2021 10:16:32.159835,932,472,0,506857,139530,0
Miami-Dade,trumpd,12/30/2021 10:16:32.159835,181515,72624,0,506857,139530,0
Monroe,bidenj,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Monroe,blankenshipd,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Monroe,de_la_fuenter,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Monroe,hawkinsh,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Monroe,jorgensenj,12/30/2021 10:16:32.159835,138,120,0,None,None,None
Monroe,la_rivag,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Monroe,other,12/30/2021 10:16:32.159835,48,31,0,None,None,None
Monroe,trumpd,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Nassau,bidenj,12/30/2021 10:16:32.159835,0,0,0,None,None,0
Nassau,blankenshipd,12/30/2021 10:16:32.159835,0,0,0,None,None,0
Nassau,de_la_fuenter,12/30/2021 10:16:32.159835,0,0,0,None,None,0
Nassau,hawkinsh,12/30/2021 10:16:32.159835,0,0,0,None,None,0
Nassau,jorgensenj,12/30/2021 10:16:32.159835,0,0,0,None,None,0
Nassau,la_rivag,12/30/2021 10:16:32.159835,0,0,0,None,None,0
Nassau,other,12/30/2021 10:16:32.159835,0,0,0,None,None,0
Nassau,trumpd,12/30/2021 10:16:32.159835,0,0,0,None,None,0
Okaloosa,bidenj,12/30/2021 10:16:32.159835,17236,4644,34,None,None,None
Okaloosa,blankenshipd,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Okaloosa,de_la_fuenter,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Okaloosa,hawkinsh,12/30/2021 10:16:32.159835,73,51,0,None,None,None
Okaloosa,jorgensenj,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Okaloosa,la_rivag,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Okaloosa,other,12/30/2021 10:16:32.159835,189,94,0,None,None,None
Okaloosa,trumpd,12/30/2021 10:16:32.159835,19304,18700,92,None,None,None
Osceola,bidenj,12/30/2021 10:16:32.159835,50272,10901,70,76019,25518,139
Osceola,blankenshipd,12/30/2021 10:16:32.159835,44,7,0,76019,25518,139
Osceola,de_la_fuenter,12/30/2021 10:16:32.159835,83,35,0,76019,25518,139
Osceola,hawkinsh,12/30/2021 10:16:32.159835,159,48,0,76019,25518,139
Osceola,jorgensenj,12/30/2021 10:16:32.159835,438,217,1,76019,25518,139
Osceola,la_rivag,12/30/2021 10:16:32.159835,69,22,1,76019,25518,139
Osceola,other,12/30/2021 10:16:32.159835,183,85,0,76019,25518,139
Osceola,trumpd,12/30/2021 10:16:32.159835,24771,14203,67,76019,25518,139
Palm Beach,bidenj,12/30/2021 10:16:32.159835,269804,53503,233,None,None,None
Palm Beach,blankenshipd,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Palm Beach,de_la_fuenter,12/30/2021 10:16:32.159835,188,101,0,None,None,None
Palm Beach,hawkinsh,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Palm Beach,jorgensenj,12/30/2021 10:16:32.159835,1350,962,0,None,None,None
Palm Beach,la_rivag,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Palm Beach,other,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Palm Beach,trumpd,12/30/2021 10:16:32.159835,113341,91094,278,None,None,None
Pasco,bidenj,12/30/2021 10:16:32.159835,67814,16240,0,None,None,0
Pasco,blankenshipd,12/30/2021 10:16:32.159835,0,0,0,None,None,0
Pasco,de_la_fuenter,12/30/2021 10:16:32.159835,88,52,0,None,None,0
Pasco,hawkinsh,12/30/2021 10:16:32.159835,220,141,0,None,None,0
Pasco,jorgensenj,12/30/2021 10:16:32.159835,855,771,0,None,None,0
Pasco,la_rivag,12/30/2021 10:16:32.159835,0,0,0,None,None,0
Pasco,other,12/30/2021 10:16:32.159835,333,194,0,None,None,0
Pasco,trumpd,12/30/2021 10:16:32.159835,53660,47956,0,None,None,0
Pinellas,bidenj,12/30/2021 10:16:32.159835,199657,32256,0,346300,102873,0
Pinellas,blankenshipd,12/30/2021 10:16:32.159835,145,36,0,346300,102873,0
Pinellas,de_la_fuenter,12/30/2021 10:16:32.159835,213,56,0,346300,102873,0
Pinellas,hawkinsh,12/30/2021 10:16:32.159835,578,237,0,346300,102873,0
Pinellas,jorgensenj,12/30/2021 10:16:32.159835,2363,1285,0,346300,102873,0
Pinellas,la_rivag,12/30/2021 10:16:32.159835,189,77,0,346300,102873,0
Pinellas,other,12/30/2021 10:16:32.159835,948,378,0,346300,102873,0
Pinellas,trumpd,12/30/2021 10:16:32.159835,142207,68548,0,346300,102873,0
Polk,bidenj,12/30/2021 10:16:32.159835,0,0,0,None,None,0
Polk,blankenshipd,12/30/2021 10:16:32.159835,79,42,0,None,None,0
Polk,de_la_fuenter,12/30/2021 10:16:32.159835,95,67,0,None,None,0
Polk,hawkinsh,12/30/2021 10:16:32.159835,201,126,0,None,None,0
Polk,jorgensenj,12/30/2021 10:16:32.159835,0,0,0,None,None,0
Polk,la_rivag,12/30/2021 10:16:32.159835,104,61,0,None,None,0
Polk,other,12/30/2021 10:16:32.159835,0,0,0,None,None,0
Polk,trumpd,12/30/2021 10:16:32.159835,0,0,0,None,None,0
Putnam,bidenj,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Putnam,blankenshipd,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Putnam,de_la_fuenter,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Putnam,hawkinsh,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Putnam,jorgensenj,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Putnam,la_rivag,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Putnam,other,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Putnam,trumpd,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Santa Rosa,bidenj,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Santa Rosa,blankenshipd,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Santa Rosa,de_la_fuenter,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Santa Rosa,hawkinsh,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Santa Rosa,jorgensenj,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Santa Rosa,la_rivag,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Santa Rosa,other,12/30/2021 10:16:32.159835,111,80,0,None,None,None
Santa Rosa,trumpd,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Sarasota,bidenj,12/30/2021 10:16:32.159835,84740,9459,0,140904,42020,0
Sarasota,blankenshipd,12/30/2021 10:16:32.159835,48,11,0,140904,42020,0
Sarasota,de_la_fuenter,12/30/2021 10:16:32.159835,53,20,0,140904,42020,0
Sarasota,hawkinsh,12/30/2021 10:16:32.159835,162,69,0,140904,42020,0
Sarasota,jorgensenj,12/30/2021 10:16:32.159835,650,454,0,140904,42020,0
Sarasota,la_rivag,12/30/2021 10:16:32.159835,49,24,0,140904,42020,0
Sarasota,other,12/30/2021 10:16:32.159835,359,129,0,140904,42020,0
Sarasota,trumpd,12/30/2021 10:16:32.159835,54843,31854,0,140904,42020,0
St. Johns,bidenj,12/30/2021 10:16:32.159835,32155,5954,0,None,None,0
St. Johns,blankenshipd,12/30/2021 10:16:32.159835,0,0,0,None,None,0
St. Johns,de_la_fuenter,12/30/2021 10:16:32.159835,0,0,0,None,None,0
St. Johns,hawkinsh,12/30/2021 10:16:32.159835,77,66,0,None,None,0
St. Johns,jorgensenj,12/30/2021 10:16:32.159835,439,403,0,None,None,0
St. Johns,la_rivag,12/30/2021 10:16:32.159835,0,0,0,None,None,0
St. Johns,other,12/30/2021 10:16:32.159835,170,116,0,None,None,0
St. Johns,trumpd,12/30/2021 10:16:32.159835,24477,20026,0,None,None,0
St. Lucie,bidenj,12/30/2021 10:16:32.159835,47270,9436,35,None,None,None
St. Lucie,blankenshipd,12/30/2021 10:16:32.159835,0,0,0,None,None,None
St. Lucie,de_la_fuenter,12/30/2021 10:16:32.159835,0,0,0,None,None,None
St. Lucie,hawkinsh,12/30/2021 10:16:32.159835,99,65,0,None,None,None
St. Lucie,jorgensenj,12/30/2021 10:16:32.159835,333,212,0,None,None,None
St. Lucie,la_rivag,12/30/2021 10:16:32.159835,0,0,0,None,None,None
St. Lucie,other,12/30/2021 10:16:32.159835,0,0,0,None,None,None
St. Lucie,trumpd,12/30/2021 10:16:32.159835,28083,19565,45,None,None,None
Sumter,bidenj,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Sumter,blankenshipd,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Sumter,de_la_fuenter,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Sumter,hawkinsh,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Sumter,jorgensenj,12/30/2021 10:16:32.159835,104,75,0,None,None,None
Sumter,la_rivag,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Sumter,other,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Sumter,trumpd,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Suwannee,bidenj,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Suwannee,blankenshipd,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Suwannee,de_la_fuenter,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Suwannee,hawkinsh,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Suwannee,jorgensenj,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Suwannee,la_rivag,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Suwannee,other,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Suwannee,trumpd,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Union,bidenj,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Union,blankenshipd,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Union,de_la_fuenter,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Union,hawkinsh,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Union,jorgensenj,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Union,la_rivag,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Union,other,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Union,trumpd,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Walton,bidenj,12/30/2021 10:16:32.159835,4865,1581,0,None,None,0
Walton,blankenshipd,12/30/2021 10:16:32.159835,0,0,0,None,None,0
Walton,de_la_fuenter,12/30/2021 10:16:32.159835,0,0,0,None,None,0
Walton,hawkinsh,12/30/2021 10:16:32.159835,0,0,0,None,None,0
Walton,jorgensenj,12/30/2021 10:16:32.159835,85,131,0,None,None,0
Walton,la_rivag,12/30/2021 10:16:32.159835,0,0,0,None,None,0
Walton,other,12/30/2021 10:16:32.159835,0,0,0,None,None,0
Walton,trumpd,12/30/2021 10:16:32.159835,6687,9535,0,None,None,0
Washington,bidenj,12/30/2021 10:16:32.159835,911,468,0,None,None,None
Washington,blankenshipd,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Washington,de_la_fuenter,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Washington,hawkinsh,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Washington,jorgensenj,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Washington,la_rivag,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Washington,other,12/30/2021 10:16:32.159835,0,0,0,None,None,None
Washington,trumpd,12/30/2021 10:16:32.159835,2067,2959,0,None,None,None
